  time (s)              T(t) (K)              P(t) (Pa)           Kinetic En. (n.u.)     Potential En. (n.u.) Total En. (n.u.)
  0.000000000000e+00       99.683935201555        0.000000000000    5261.476575612516   -45644.502929824979   -40383.026354212459 
  5.000000000000e-15       98.824334077087        0.000000000000    5216.105461685169   -45553.665735069080   -40337.560273383911 
  1.000000000000e-14       97.416572223957        0.000000000000    5141.801553043228   -45404.906722544853   -40263.105169501621 
  1.500000000000e-14       95.485449034754        0.000000000000    5039.873801053225   -45200.840443161833   -40160.966642108608 
  2.000000000000e-14       93.065562627534        0.000000000000    4912.148349389516   -44945.115037174357   -40032.966687784843 
  2.500000000000e-14       90.201760241349        0.000000000000    4760.992306626671   -44642.460528070973   -39881.468221444302 
  3.000000000000e-14       86.949557596925        0.000000000000    4589.335880762415   -44298.734081049457   -39709.398200287040 
  3.500000000000e-14       83.375387960629        0.000000000000    4400.685525210031   -43920.947514820662   -39520.261989610633 
  4.000000000000e-14       79.556511505772        0.000000000000    4199.119154743590   -43517.259121537521   -39318.139966793933 
  4.500000000000e-14       75.580395351313        0.000000000000    3989.253422955418   -43096.909637967838   -39107.656215012423 
  5.000000000000e-14       71.543374999667        0.000000000000    3776.173070815307   -42670.082152819952   -38893.909082004648 
  5.500000000000e-14       67.548441234632        0.000000000000    3565.314115625057   -42247.669169555520   -38682.355053930463 
  6.000000000000e-14       63.702073511631        0.000000000000    3362.296712320865   -41840.938136439225   -38478.641424118359 
  6.500000000000e-14       60.110164583561        0.000000000000    3172.710048747001   -41461.099883424838   -38288.389834677837 
  7.000000000000e-14       56.873240877020        0.000000000000    3001.860069514385   -41118.801472065454   -38116.941402551070 
  7.500000000000e-14       54.081351025327        0.000000000000    2854.499684647265   -40823.583000326405   -37969.083315679141 
  8.000000000000e-14       51.809129070427        0.000000000000    2734.568197531262   -40583.352396748196   -37848.784199216934 
  8.500000000000e-14       50.111595196687        0.000000000000    2644.969660967332   -40403.938411649629   -37758.968750682296 
  9.000000000000e-14       49.021206778574        0.000000000000    2587.417226779987   -40288.776723245115   -37701.359496465127 
  9.500000000000e-14       48.546517227733        0.000000000000    2562.362357633936   -40238.767426002349   -37676.405068368411 
  1.000000000000e-13       48.672573741165        0.000000000000    2569.015820815232   -40252.317850530082   -37683.302029714847 
  1.050000000000e-13       49.362942985210        0.000000000000    2605.454607052136   -40325.558689269987   -37720.104082217847 
  1.100000000000e-13       50.563052027095        0.000000000000    2668.798270193961   -40452.699831010366   -37783.901560816405 
  1.150000000000e-13       52.204408149817        0.000000000000    2755.431655748837   -40626.479183001677   -37871.047527252842 
  1.200000000000e-13       54.209226244546        0.000000000000    2861.249142011298   -40838.654180959777   -37977.405038948476 
  1.250000000000e-13       56.495033086548        0.000000000000    2981.897661065562   -41080.490179852168   -38098.592518786609 
  1.300000000000e-13       58.978907325701        0.000000000000    3113.000492225349   -41343.209583668176   -38230.209091442826 
  1.350000000000e-13       61.581123659373        0.000000000000    3250.349607271865   -41618.377313135919   -38368.027705864057 
  1.400000000000e-13       64.228076265547        0.000000000000    3390.059973901970   -41898.209563427365   -38508.149589525397 
  1.450000000000e-13       66.854445844248        0.000000000000    3528.683935619574   -42175.802264503793   -38647.118328884222 
  1.500000000000e-13       69.404640586422        0.000000000000    3663.287268363899   -42445.282614798940   -38781.995346435040 
  1.550000000000e-13       71.833584121278        0.000000000000    3791.490769623021   -42701.891541291567   -38910.400771668545 
  1.600000000000e-13       74.106946371171        0.000000000000    3911.482443321593   -42942.007318898315   -39030.524875576724 
  1.650000000000e-13       76.200920829286        0.000000000000    4022.005744182748   -43163.121349985908   -39141.115605803163 
  1.700000000000e-13       78.101648541759        0.000000000000    4122.329174588795   -43363.776735447995   -39241.447560859204 
  1.750000000000e-13       79.804378949200        0.000000000000    4212.201992462779   -43543.479175861161   -39331.277183398379 
  1.800000000000e-13       81.312444127808        0.000000000000    4291.800070083813   -43702.588283001198   -39410.788212917381 
  1.850000000000e-13       82.636108839673        0.000000000000    4361.665197913704   -43842.195873028264   -39480.530675114562 
  1.900000000000e-13       83.791346569219        0.000000000000    4422.640481854717   -43963.996510390862   -39541.356028536145 
  1.950000000000e-13       84.798582914842        0.000000000000    4475.804017462357   -44070.154639424683   -39594.350621962323 
  2.000000000000e-13       85.681442687921        0.000000000000    4522.402759839588   -44163.172117165697   -39640.769357326106 
  2.050000000000e-13       86.465535089821        0.000000000000    4563.788403347460   -44245.759763352245   -39681.971360004783 
  2.100000000000e-13       87.177310885243        0.000000000000    4601.357061397827   -44320.716509113423   -39719.359447715593 
  2.150000000000e-13       87.843024816967        0.000000000000    4636.494501053895   -44390.819666508993   -39754.325165455099 
  2.200000000000e-13       88.487834052888        0.000000000000    4670.528557631615   -44458.729590092073   -39788.201032460456 
  2.250000000000e-13       89.135058166615        0.000000000000    4704.690075299030   -44526.911445982936   -39822.221370683903 
  2.300000000000e-13       89.805617710018        0.000000000000    4740.083274042961   -44597.575908947969   -39857.492634905007 
  2.350000000000e-13       90.517657388620        0.000000000000    4777.665860267059   -44672.639431982680   -39894.973571715622 
  2.400000000000e-13       91.286347543671        0.000000000000    4818.238548700026   -44753.703420293881   -39935.464871593853 
  2.450000000000e-13       92.123845899985        0.000000000000    4862.443043385691   -44842.050388359778   -39979.607344974087 
  2.500000000000e-13       93.039392172148        0.000000000000    4910.767031148973   -44938.654180141770   -40027.887148992799 
  2.550000000000e-13       94.039502479334        0.000000000000    4963.554443119079   -45044.200732717058   -40080.646289597978 
